pipe:4, 9

169.811 2.427 -12.054
169.808 2.43 -12.089
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
179.808 -179.911 -179.886
179.798 -179.901 -179.868
179.801 -179.899 -179.841
179.805 -179.907 -179.854
179.816 -179.898 -179.859
179.816 -179.921 -179.877
179.82 -179.921 -179.872
179.81 -179.914 -179.843
179.82 -179.919 -179.854
179.826 -179.96 -179.859
179.815 -179.948 -179.856
179.811 -179.923 -179.86
179.81 -179.926 -179.873
179.816 -179.939 -179.883
179.816 -179.938 -179.876
179.814 -179.929 -179.877
179.797 -179.945 -179.874
179.796 -179.933 -179.879
179.787 -179.904 -179.861
179.797 -179.912 -179.879
179.791 -179.923 -179.895
179.774 -179.919 -179.873
timer_u: , 2.96439e-323 , timer_m: , 1.46186e+265 , Finial wheel Power: , FL: , 0 , FR: , 0 , BR: , 0 , BL , 0
timer_u: , 9565 , timer_m: , 9.565 , Finial wheel Power: , FL: , 1152 , FR: , 1152 , BR: , 1152 , BL , 1152
angle: , -4.51401 ,  angle correction power: , -0 ,  wheelPowerCorectionFactor: , 0 , BeforeAnglePIDWheelPower: , 1195 , Finial wheel Power: , FL: , 1195 , FR: , 1195 , BR: , 1195 , BL , 1195
timer_u: , 9099 , timer_m: , 9.099 , Finial wheel Power: , FL: , 1195 , FR: , 1195 , BR: , 1195 , BL , 1195
angle: , -4.57401 ,  angle correction power: , -0 ,  wheelPowerCorectionFactor: , 0 , BeforeAnglePIDWheelPower: , 1233 , Finial wheel Power: , FL: , 1233 , FR: , 1233 , BR: , 1233 , BL , 1233
timer_u: , 8825 , timer_m: , 8.825 , Finial wheel Power: , FL: , 1233 , FR: , 1233 , BR: , 1233 , BL , 1233
angle: , -4.57401 ,  angle correction power: , -0 ,  wheelPowerCorectionFactor: , 0 , BeforeAnglePIDWheelPower: , 1272 , Finial wheel Power: , FL: , 1272 , FR: , 1272 , BR: , 1272 , BL , 1272
timer_u: , 8971 , timer_m: , 8.971 , Finial wheel Power: , FL: , 1272 , FR: , 1272 , BR: , 1272 , BL , 1272
angle: , -4.528 ,  angle correction power: , -0 ,  wheelPowerCorectionFactor: , 0 , BeforeAnglePIDWheelPower: , 1310 , Finial wheel Power: , FL: , 1310 , FR: , 1310 , BR: , 1310 , BL , 1310
timer_u: , 9579 , timer_m: , 9.579 , Finial wheel Power: , FL: , 1310 , FR: , 1310 , BR: , 1310 , BL , 1310
angle: , -4.483 ,  angle correction power: , -0 ,  wheelPowerCorectionFactor: , 0 , BeforeAnglePIDWheelPower: , 1344 , Finial wheel Power: , FL: , 1344 , FR: , 1344 , BR: , 1344 , BL , 1344
timer_u: , 9237 , timer_m: , 9.237 , Finial wheel Power: , FL: , 1344 , FR: , 1344 , BR: , 1344 , BL , 1344
angle: , -4.483 ,  angle correction power: , -0 ,  wheelPowerCorectionFactor: , 0 , BeforeAnglePIDWheelPower: , 1377 , Finial wheel Power: , FL: , 1377 , FR: , 1377 , BR: , 1377 , BL , 1377
timer_u: , 9448 , timer_m: , 9.448 , Finial wheel Power: , FL: , 1377 , FR: , 1377 , BR: , 1377 , BL , 1377
angle: , -4.209 ,  angle correction power: , -0 ,  wheelPowerCorectionFactor: , 0 , BeforeAnglePIDWheelPower: , 1409 , Finial wheel Power: , FL: , 1409 , FR: , 1409 , BR: , 1409 , BL , 1409
timer_u: , 8807 , timer_m: , 8.807 , Finial wheel Power: , FL: , 1409 , FR: , 1409 , BR: , 1409 , BL , 1409
angle: , -4.272 ,  angle correction power: , -0 ,  wheelPowerCorectionFactor: , 0 , BeforeAnglePIDWheelPower: , 1437 , Finial wheel Power: , FL: , 1437 , FR: , 1437 , BR: , 1437 , BL , 1437
timer_u: , 8803 , timer_m: , 8.803 , Finial wheel Power: , FL: , 1437 , FR: , 1437 , BR: , 1437 , BL , 1437
angle: , -4.23 ,  angle correction power: , -0 ,  wheelPowerCorectionFactor: , 0 , BeforeAnglePIDWheelPower: , 1464 , Finial wheel Power: , FL: , 1464 , FR: , 1464 , BR: , 1464 , BL , 1464
timer_u: , 8993 , timer_m: , 8.993 , Finial wheel Power: , FL: , 1464 , FR: , 1464 , BR: , 1464 , BL , 1464
angle: , -4.23 ,  angle correction power: , -0 ,  wheelPowerCorectionFactor: , 0 , BeforeAnglePIDWheelPower: , 1491 , Finial wheel Power: , FL: , 1491 , FR: , 1491 , BR: , 1491 , BL , 1491
timer_u: , 9128 , timer_m: , 9.128 , Finial wheel Power: , FL: , 1491 , FR: , 1491 , BR: , 1491 , BL , 1491
angle: , -4.341 ,  angle correction power: , -0 ,  wheelPowerCorectionFactor: , 0 , BeforeAnglePIDWheelPower: , 1516 , Finial wheel Power: , FL: , 1516 , FR: , 1516 , BR: , 1516 , BL , 1516
timer_u: , 9070 , timer_m: , 9.07 , Finial wheel Power: , FL: , 1516 , FR: , 1516 , BR: , 1516 , BL , 1516
angle: , -4.54201 ,  angle correction power: , -0 ,  wheelPowerCorectionFactor: , 0 , BeforeAnglePIDWheelPower: , 1539 , Finial wheel Power: , FL: , 1539 , FR: , 1539 , BR: , 1539 , BL , 1539
timer_u: , 8909 , timer_m: , 8.909 , Finial wheel Power: , FL: , 1539 , FR: , 1539 , BR: , 1539 , BL , 1539
angle: , -4.54201 ,  angle correction power: , -0 ,  wheelPowerCorectionFactor: , 0 , BeforeAnglePIDWheelPower: , 1561 , Finial wheel Power: , FL: , 1561 , FR: , 1561 , BR: , 1561 , BL , 1561
timer_u: , 8723 , timer_m: , 8.723 , Finial wheel Power: , FL: , 1561 , FR: , 1561 , BR: , 1561 , BL , 1561
angle: , -4.49001 ,  angle correction power: , -0 ,  wheelPowerCorectionFactor: , 0 , BeforeAnglePIDWheelPower: , 1581 , Finial wheel Power: , FL: , 1581 , FR: , 1581 , BR: , 1581 , BL , 1581
timer_u: , 8710 , timer_m: , 8.71 , Finial wheel Power: , FL: , 1581 , FR: , 1581 , BR: , 1581 , BL , 1581
angle: , -4.19099 ,  angle correction power: , -0 ,  wheelPowerCorectionFactor: , 0 , BeforeAnglePIDWheelPower: , 1600 , Finial wheel Power: , FL: , 1600 , FR: , 1600 , BR: , 1600 , BL , 1600
timer_u: , 8972 , timer_m: , 8.972 , Finial wheel Power: , FL: , 1600 , FR: , 1600 , BR: , 1600 , BL , 1600
angle: , -4.53 ,  angle correction power: , -0 ,  wheelPowerCorectionFactor: , 0 , BeforeAnglePIDWheelPower: , 1619 , Finial wheel Power: , FL: , 1619 , FR: , 1619 , BR: , 1619 , BL , 1619
timer_u: , 9389 , timer_m: , 9.389 , Finial wheel Power: , FL: , 1619 , FR: , 1619 , BR: , 1619 , BL , 1619
angle: , -4.53 ,  angle correction power: , -0 ,  wheelPowerCorectionFactor: , 0 , BeforeAnglePIDWheelPower: , 1636 , Finial wheel Power: , FL: , 1636 , FR: , 1636 , BR: , 1636 , BL , 1636
timer_u: , 8667 , timer_m: , 8.667 , Finial wheel Power: , FL: , 1636 , FR: , 1636 , BR: , 1636 , BL , 1636
angle: , -4.565 ,  angle correction power: , -0 ,  wheelPowerCorectionFactor: , 0 , BeforeAnglePIDWheelPower: , 1652 , Finial wheel Power: , FL: , 1652 , FR: , 1652 , BR: , 1652 , BL , 1652
timer_u: , 8999 , timer_m: , 8.999 , Finial wheel Power: , FL: , 1652 , FR: , 1652 , BR: , 1652 , BL , 1652
angle: , -4.504 ,  angle correction power: , -0 ,  wheelPowerCorectionFactor: , 0 , BeforeAnglePIDWheelPower: , 1667 , Finial wheel Power: , FL: , 1667 , FR: , 1667 , BR: , 1667 , BL , 1667
timer_u: , 8831 , timer_m: , 8.831 , Finial wheel Power: , FL: , 1667 , FR: , 1667 , BR: , 1667 , BL , 1667
angle: , -4.504 ,  angle correction power: , -0 ,  wheelPowerCorectionFactor: , 0 , BeforeAnglePIDWheelPower: , 1682 , Finial wheel Power: , FL: , 1682 , FR: , 1682 , BR: , 1682 , BL , 1682
timer_u: , 8446 , timer_m: , 8.446 , Finial wheel Power: , FL: , 1682 , FR: , 1682 , BR: , 1682 , BL , 1682
angle: , -4.58701 ,  angle correction power: , -0 ,  wheelPowerCorectionFactor: , 0 , BeforeAnglePIDWheelPower: , 1696 , Finial wheel Power: , FL: , 1696 , FR: , 1696 , BR: , 1696 , BL , 1696
timer_u: , 9074 , timer_m: , 9.074 , Finial wheel Power: , FL: , 1696 , FR: , 1696 , BR: , 1696 , BL , 1696
angle: , -4.44099 ,  angle correction power: , -0 ,  wheelPowerCorectionFactor: , 0 , BeforeAnglePIDWheelPower: , 1708 , Finial wheel Power: , FL: , 1708 , FR: , 1708 , BR: , 1708 , BL , 1708
timer_u: , 8938 , timer_m: , 8.938 , Finial wheel Power: , FL: , 1708 , FR: , 1708 , BR: , 1708 , BL , 1708
angle: , -4.44099 ,  angle correction power: , -0 ,  wheelPowerCorectionFactor: , 0 , BeforeAnglePIDWheelPower: , 1721 , Finial wheel Power: , FL: , 1721 , FR: , 1721 , BR: , 1721 , BL , 1721
timer_u: , 8929 , timer_m: , 8.929 , Finial wheel Power: , FL: , 1721 , FR: , 1721 , BR: , 1721 , BL , 1721
angle: , -4.19099 ,  angle correction power: , -0 ,  wheelPowerCorectionFactor: , 0 , BeforeAnglePIDWheelPower: , 1733 , Finial wheel Power: , FL: , 1733 , FR: , 1733 , BR: , 1733 , BL , 1733
timer_u: , 9371 , timer_m: , 9.371 , Finial wheel Power: , FL: , 1733 , FR: , 1733 , BR: , 1733 , BL , 1733
angle: , -4.327 ,  angle correction power: , -0 ,  wheelPowerCorectionFactor: , 0 , BeforeAnglePIDWheelPower: , 1743 , Finial wheel Power: , FL: , 1743 , FR: , 1743 , BR: , 1743 , BL , 1743
timer_u: , 9020 , timer_m: , 9.02 , Finial wheel Power: , FL: , 1743 , FR: , 1743 , BR: , 1743 , BL , 1743
angle: , -4.534 ,  angle correction power: , -0 ,  wheelPowerCorectionFactor: , 0 , BeforeAnglePIDWheelPower: , 1754 , Finial wheel Power: , FL: , 1754 , FR: , 1754 , BR: , 1754 , BL , 1754
timer_u: , 9207 , timer_m: , 9.207 , Finial wheel Power: , FL: , 1754 , FR: , 1754 , BR: , 1754 , BL , 1754
angle: , -4.534 ,  angle correction power: , -0 ,  wheelPowerCorectionFactor: , 0 , BeforeAnglePIDWheelPower: , 1764 , Finial wheel Power: , FL: , 1764 , FR: , 1764 , BR: , 1764 , BL , 1764
timer_u: , 8693 , timer_m: , 8.693 , Finial wheel Power: , FL: , 1764 , FR: , 1764 , BR: , 1764 , BL , 1764
angle: , -4.31799 ,  angle correction power: , -0 ,  wheelPowerCorectionFactor: , 0 , BeforeAnglePIDWheelPower: , 1773 , Finial wheel Power: , FL: , 1773 , FR: , 1773 , BR: , 1773 , BL , 1773
timer_u: , 8612 , timer_m: , 8.612 , Finial wheel Power: , FL: , 1773 , FR: , 1773 , BR: , 1773 , BL , 1773
angle: , -4.23 ,  angle correction power: , -0 ,  wheelPowerCorectionFactor: , 0 , BeforeAnglePIDWheelPower: , 1781 , Finial wheel Power: , FL: , 1781 , FR: , 1781 , BR: , 1781 , BL , 1781
timer_u: , 8981 , timer_m: , 8.981 , Finial wheel Power: , FL: , 1781 , FR: , 1781 , BR: , 1781 , BL , 1781
angle: , -4.23 ,  angle correction power: , -0 ,  wheelPowerCorectionFactor: , 0 , BeforeAnglePIDWheelPower: , 1790 , Finial wheel Power: , FL: , 1790 , FR: , 1790 , BR: , 1790 , BL , 1790
timer_u: , 9099 , timer_m: , 9.099 , Finial wheel Power: , FL: , 1790 , FR: , 1790 , BR: , 1790 , BL , 1790
angle: , -4.153 ,  angle correction power: , -0 ,  wheelPowerCorectionFactor: , 0 , BeforeAnglePIDWheelPower: , 1798 , Finial wheel Power: , FL: , 1798 , FR: , 1798 , BR: , 1798 , BL , 1798
timer_u: , 8993 , timer_m: , 8.993 , Finial wheel Power: , FL: , 1798 , FR: , 1798 , BR: , 1798 , BL , 1798
angle: , -3.938 ,  angle correction power: , -0 ,  wheelPowerCorectionFactor: , 0 , BeforeAnglePIDWheelPower: , 1805 , Finial wheel Power: , FL: , 1805 , FR: , 1805 , BR: , 1805 , BL , 1805
timer_u: , 8610 , timer_m: , 8.61 , Finial wheel Power: , FL: , 1805 , FR: , 1805 , BR: , 1805 , BL , 1805
angle: , -3.938 ,  angle correction power: , -0 ,  wheelPowerCorectionFactor: , 0 , BeforeAnglePIDWheelPower: , 1812 , Finial wheel Power: , FL: , 1812 , FR: , 1812 , BR: , 1812 , BL , 1812
timer_u: , 8941 , timer_m: , 8.941 , Finial wheel Power: , FL: , 1812 , FR: , 1812 , BR: , 1812 , BL , 1812
angle: , -3.87 ,  angle correction power: , -0 ,  wheelPowerCorectionFactor: , 0 , BeforeAnglePIDWheelPower: , 1819 , Finial wheel Power: , FL: , 1819 , FR: , 1819 , BR: , 1819 , BL , 1819
timer_u: , 8679 , timer_m: , 8.679 , Finial wheel Power: , FL: , 1819 , FR: , 1819 , BR: , 1819 , BL , 1819
angle: , -3.90601 ,  angle correction power: , -0 ,  wheelPowerCorectionFactor: , 0 , BeforeAnglePIDWheelPower: , 1829 , Finial wheel Power: , FL: , 1829 , FR: , 1829 , BR: , 1829 , BL , 1829
timer_u: , 17044 , timer_m: , 17.044 , Finial wheel Power: , FL: , 1829 , FR: , 1829 , BR: , 1829 , BL , 1829
angle: , -3.951 ,  angle correction power: , -0 ,  wheelPowerCorectionFactor: , 0 , BeforeAnglePIDWheelPower: , 1838 , Finial wheel Power: , FL: , 1838 , FR: , 1838 , BR: , 1838 , BL , 1838
timer_u: , 16694 , timer_m: , 16.694 , Finial wheel Power: , FL: , 1838 , FR: , 1838 , BR: , 1838 , BL , 1838
angle: , -3.91701 ,  angle correction power: , -0 ,  wheelPowerCorectionFactor: , 0 , BeforeAnglePIDWheelPower: , 1845 , Finial wheel Power: , FL: , 1845 , FR: , 1845 , BR: , 1845 , BL , 1845
timer_u: , 15893 , timer_m: , 15.893 , Finial wheel Power: , FL: , 1845 , FR: , 1845 , BR: , 1845 , BL , 1845
angle: , -3.901 ,  angle correction power: , -0 ,  wheelPowerCorectionFactor: , 0 , BeforeAnglePIDWheelPower: , 1852 , Finial wheel Power: , FL: , 1852 , FR: , 1852 , BR: , 1852 , BL , 1852
timer_u: , 16028 , timer_m: , 16.028 , Finial wheel Power: , FL: , 1852 , FR: , 1852 , BR: , 1852 , BL , 1852
angle: , -4.17 ,  angle correction power: , -0 ,  wheelPowerCorectionFactor: , 0 , BeforeAnglePIDWheelPower: , 1859 , Finial wheel Power: , FL: , 1859 , FR: , 1859 , BR: , 1859 , BL , 1859
timer_u: , 15876 , timer_m: , 15.876 , Finial wheel Power: , FL: , 1859 , FR: , 1859 , BR: , 1859 , BL , 1859
angle: , -4.091 ,  angle correction power: , -0 ,  wheelPowerCorectionFactor: , 0 , BeforeAnglePIDWheelPower: , 1866 , Finial wheel Power: , FL: , 1866 , FR: , 1866 , BR: , 1866 , BL , 1866
timer_u: , 16561 , timer_m: , 16.561 , Finial wheel Power: , FL: , 1866 , FR: , 1866 , BR: , 1866 , BL , 1866
angle: , -4.118 ,  angle correction power: , -0 ,  wheelPowerCorectionFactor: , 0 , BeforeAnglePIDWheelPower: , 1872 , Finial wheel Power: , FL: , 1872 , FR: , 1872 , BR: , 1872 , BL , 1872
timer_u: , 15838 , timer_m: , 15.838 , Finial wheel Power: , FL: , 1872 , FR: , 1872 , BR: , 1872 , BL , 1872
angle: , -4.082 ,  angle correction power: , -0 ,  wheelPowerCorectionFactor: , 0 , BeforeAnglePIDWheelPower: , 1877 , Finial wheel Power: , FL: , 1877 , FR: , 1877 , BR: , 1877 , BL , 1877
timer_u: , 17157 , timer_m: , 17.157 , Finial wheel Power: , FL: , 1877 , FR: , 1877 , BR: , 1877 , BL , 1877
angle: , -3.965 ,  angle correction power: , -0 ,  wheelPowerCorectionFactor: , 0 , BeforeAnglePIDWheelPower: , 1882 , Finial wheel Power: , FL: , 1882 , FR: , 1882 , BR: , 1882 , BL , 1882
timer_u: , 16502 , timer_m: , 16.502 , Finial wheel Power: , FL: , 1882 , FR: , 1882 , BR: , 1882 , BL , 1882
angle: , -3.79401 ,  angle correction power: , -0 ,  wheelPowerCorectionFactor: , 0 , BeforeAnglePIDWheelPower: , 1887 , Finial wheel Power: , FL: , 1887 , FR: , 1887 , BR: , 1887 , BL , 1887
timer_u: , 16418 , timer_m: , 16.418 , Finial wheel Power: , FL: , 1887 , FR: , 1887 , BR: , 1887 , BL , 1887
angle: , -3.756 ,  angle correction power: , -0 ,  wheelPowerCorectionFactor: , 0 , BeforeAnglePIDWheelPower: , 1891 , Finial wheel Power: , FL: , 1891 , FR: , 1891 , BR: , 1891 , BL , 1891
timer_u: , 16865 , timer_m: , 16.865 , Finial wheel Power: , FL: , 1891 , FR: , 1891 , BR: , 1891 , BL , 1891
angle: , -3.60201 ,  angle correction power: , -0 ,  wheelPowerCorectionFactor: , 0 , BeforeAnglePIDWheelPower: , 1895 , Finial wheel Power: , FL: , 1895 , FR: , 1895 , BR: , 1895 , BL , 1895
timer_u: , 17253 , timer_m: , 17.253 , Finial wheel Power: , FL: , 1895 , FR: , 1895 , BR: , 1895 , BL , 1895
angle: , -3.55499 ,  angle correction power: , -0 ,  wheelPowerCorectionFactor: , 0 , BeforeAnglePIDWheelPower: , 1898 , Finial wheel Power: , FL: , 1898 , FR: , 1898 , BR: , 1898 , BL , 1898
timer_u: , 16823 , timer_m: , 16.823 , Finial wheel Power: , FL: , 1898 , FR: , 1898 , BR: , 1898 , BL , 1898
turning everything off!!
timer_u: , 16774 , timer_m: , 16.774 , Finial wheel Power: , FL: , 0 , FR: , 0 , BR: , 0 , BL , 0
timer_u: , 17995 , timer_m: , 17.995 , Finial wheel Power: , FL: , 0 , FR: , 0 , BR: , 0 , BL , 0
timer_u: , 16147 , timer_m: , 16.147 , Finial wheel Power: , FL: , 0 , FR: , 0 , BR: , 0 , BL , 0
timer_u: , 15905 , timer_m: , 15.905 , Finial wheel Power: , FL: , 0 , FR: , 0 , BR: , 0 , BL , 0
timer_u: , 15744 , timer_m: , 15.744 , Finial wheel Power: , FL: , 0 , FR: , 0 , BR: , 0 , BL , 0
timer_u: , 15994 , timer_m: , 15.994 , Finial wheel Power: , FL: , 0 , FR: , 0 , BR: , 0 , BL , 0
timer_u: , 15942 , timer_m: , 15.942 , Finial wheel Power: , FL: , 0 , FR: , 0 , BR: , 0 , BL , 0
timer_u: , 16131 , timer_m: , 16.131 , Finial wheel Power: , FL: , 0 , FR: , 0 , BR: , 0 , BL , 0
timer_u: , 16137 , timer_m: , 16.137 , Finial wheel Power: , FL: , 0 , FR: , 0 , BR: , 0 , BL , 0
timer_u: , 16284 , timer_m: , 16.284 , Finial wheel Power: , FL: , 0 , FR: , 0 , BR: , 0 , BL , 0
timer_u: , 16235 , timer_m: , 16.235 , Finial wheel Power: , FL: , 0 , FR: , 0 , BR: , 0 , BL , 0
timer_u: , 15798 , timer_m: , 15.798 , Finial wheel Power: , FL: , 0 , FR: , 0 , BR: , 0 , BL , 0
timer_u: , 16137 , timer_m: , 16.137 , Finial wheel Power: , FL: , 0 , FR: , 0 , BR: , 0 , BL , 0
timer_u: , 16068 , timer_m: , 16.068 , Finial wheel Power: , FL: , 0 , FR: , 0 , BR: , 0 , BL , 0
timer_u: , 16089 , timer_m: , 16.089 , Finial wheel Power: , FL: , 0 , FR: , 0 , BR: , 0 , BL , 0
timer_u: , 16796 , timer_m: , 16.796 , Finial wheel Power: , FL: , 0 , FR: , 0 , BR: , 0 , BL , 0
timer_u: , 16593 , timer_m: , 16.593 , Finial wheel Power: , FL: , 0 , FR: , 0 , BR: , 0 , BL , 0
timer_u: , 16769 , timer_m: , 16.769 , Finial wheel Power: , FL: , 0 , FR: , 0 , BR: , 0 , BL , 0
timer_u: , 16249 , timer_m: , 16.249 , Finial wheel Power: , FL: , 0 , FR: , 0 , BR: , 0 , BL , 0
timer_u: , 15942 , timer_m: , 15.942 , Finial wheel Power: , FL: , 0 , FR: , 0 , BR: , 0 , BL , 0
timer_u: , 16148 , timer_m: , 16.148 , Finial wheel Power: , FL: , 0 , FR: , 0 , BR: , 0 , BL , 0
timer_u: , 16065 , timer_m: , 16.065 , Finial wheel Power: , FL: , 0 , FR: , 0 , BR: , 0 , BL , 0
timer_u: , 16113 , timer_m: , 16.113 , Finial wheel Power: , FL: , 0 , FR: , 0 , BR: , 0 , BL , 0
timer_u: , 15831 , timer_m: , 15.831 , Finial wheel Power: , FL: , 0 , FR: , 0 , BR: , 0 , BL , 0
timer_u: , 15878 , timer_m: , 15.878 , Finial wheel Power: , FL: , 0 , FR: , 0 , BR: , 0 , BL , 0
timer_u: , 16844 , timer_m: , 16.844 , Finial wheel Power: , FL: , 0 , FR: , 0 , BR: , 0 , BL , 0
timer_u: , 15954 , timer_m: , 15.954 , Finial wheel Power: , FL: , 0 , FR: , 0 , BR: , 0 , BL , 0
timer_u: , 15908 , timer_m: , 15.908 , Finial wheel Power: , FL: , 0 , FR: , 0 , BR: , 0 , BL , 0
timer_u: , 16098 , timer_m: , 16.098 , Finial wheel Power: , FL: , 0 , FR: , 0 , BR: , 0 , BL , 0
Finial wheel Power: , FL: , 50 , FR: , 50 , BR: , 50 , BL , 50
Finial wheel Power: , FL: , 100 , FR: , 100 , BR: , 100 , BL , 100
Finial wheel Power: , FL: , 150 , FR: , 150 , BR: , 150 , BL , 150
Finial wheel Power: , FL: , 200 , FR: , 200 , BR: , 200 , BL , 200
Finial wheel Power: , FL: , 250 , FR: , 250 , BR: , 250 , BL , 250
Finial wheel Power: , FL: , 300 , FR: , 300 , BR: , 300 , BL , 300
Finial wheel Power: , FL: , 350 , FR: , 350 , BR: , 350 , BL , 350
Finial wheel Power: , FL: , 400 , FR: , 400 , BR: , 400 , BL , 400
Finial wheel Power: , FL: , 450 , FR: , 450 , BR: , 450 , BL , 450
Finial wheel Power: , FL: , 500 , FR: , 500 , BR: , 500 , BL , 500
Finial wheel Power: , FL: , 550 , FR: , 550 , BR: , 550 , BL , 550
Finial wheel Power: , FL: , 600 , FR: , 600 , BR: , 600 , BL , 600
Finial wheel Power: , FL: , 650 , FR: , 650 , BR: , 650 , BL , 650
Finial wheel Power: , FL: , 700 , FR: , 700 , BR: , 700 , BL , 700
Finial wheel Power: , FL: , 750 , FR: , 750 , BR: , 750 , BL , 750
Finial wheel Power: , FL: , 800 , FR: , 800 , BR: , 800 , BL , 800
Finial wheel Power: , FL: , 850 , FR: , 850 , BR: , 850 , BL , 850
Finial wheel Power: , FL: , 900 , FR: , 900 , BR: , 900 , BL , 900
Finial wheel Power: , FL: , 950 , FR: , 950 , BR: , 950 , BL , 950
Finial wheel Power: , FL: , 1000 , FR: , 1000 , BR: , 1000 , BL , 1000
Finial wheel Power: , FL: , 1050 , FR: , 1050 , BR: , 1050 , BL , 1050
Finial wheel Power: , FL: , 1100 , FR: , 1100 , BR: , 1100 , BL , 1100
Finial wheel Power: , FL: , 1150 , FR: , 1150 , BR: , 1150 , BL , 1150
Finial wheel Power: , FL: , 1200 , FR: , 1200 , BR: , 1200 , BL , 1200
Finial wheel Power: , FL: , 1250 , FR: , 1250 , BR: , 1250 , BL , 1250
Finial wheel Power: , FL: , 1300 , FR: , 1300 , BR: , 1300 , BL , 1300
Finial wheel Power: , FL: , 1350 , FR: , 1350 , BR: , 1350 , BL , 1350
Finial wheel Power: , FL: , 1400 , FR: , 1400 , BR: , 1400 , BL , 1400
Finial wheel Power: , FL: , 1450 , FR: , 1450 , BR: , 1450 , BL , 1450
Finial wheel Power: , FL: , 1500 , FR: , 1500 , BR: , 1500 , BL , 1500
Finial wheel Power: , FL: , 1550 , FR: , 1550 , BR: , 1550 , BL , 1550
Finial wheel Power: , FL: , 1600 , FR: , 1600 , BR: , 1600 , BL , 1600
Finial wheel Power: , FL: , 1650 , FR: , 1650 , BR: , 1650 , BL , 1650
Finial wheel Power: , FL: , 1700 , FR: , 1700 , BR: , 1700 , BL , 1700
Finial wheel Power: , FL: , 1750 , FR: , 1750 , BR: , 1750 , BL , 1750
Finial wheel Power: , FL: , 1800 , FR: , 1800 , BR: , 1800 , BL , 1800
Finial wheel Power: , FL: , 1850 , FR: , 1850 , BR: , 1850 , BL , 1850
Finial wheel Power: , FL: , 1900 , FR: , 1900 , BR: , 1900 , BL , 1900
Finial wheel Power: , FL: , 1950 , FR: , 1950 , BR: , 1950 , BL , 1950
Finial wheel Power: , FL: , 2000 , FR: , 2000 , BR: , 2000 , BL , 2000
angle: , -3.272 ,  angle correction power: , -0 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 2000 , Finial wheel Power: , FL: , 2000 , FR: , 2000 , BR: , 2000 , BL , 2000
angle: , -3.27901 ,  angle correction power: , -0 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 2000 , Finial wheel Power: , FL: , 2000 , FR: , 2000 , BR: , 2000 , BL , 2000
angle: , -3.261 ,  angle correction power: , -0 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 2000 , Finial wheel Power: , FL: , 2000 , FR: , 2000 , BR: , 2000 , BL , 2000
angle: , -3.25 ,  angle correction power: , -0 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 2000 , Finial wheel Power: , FL: , 2000 , FR: , 2000 , BR: , 2000 , BL , 2000
angle: , -3.261 ,  angle correction power: , -0 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 2000 , Finial wheel Power: , FL: , 2000 , FR: , 2000 , BR: , 2000 , BL , 2000
angle: , -3.261 ,  angle correction power: , -0 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 2000 , Finial wheel Power: , FL: , 2000 , FR: , 2000 , BR: , 2000 , BL , 2000
angle: , -3.189 ,  angle correction power: , -0 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 2000 , Finial wheel Power: , FL: , 2000 , FR: , 2000 , BR: , 2000 , BL , 2000
angle: , -3.11301 ,  angle correction power: , -0 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 2000 , Finial wheel Power: , FL: , 2000 , FR: , 2000 , BR: , 2000 , BL , 2000
angle: , -3.078 ,  angle correction power: , -0 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 2000 , Finial wheel Power: , FL: , 2000 , FR: , 2000 , BR: , 2000 , BL , 2000
angle: , -3.28799 ,  angle correction power: , -0 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 2000 , Finial wheel Power: , FL: , 2000 , FR: , 2000 , BR: , 2000 , BL , 2000
angle: , -3.172 ,  angle correction power: , -0 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 2000 , Finial wheel Power: , FL: , 2000 , FR: , 2000 , BR: , 2000 , BL , 2000
angle: , -3.069 ,  angle correction power: , -0 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 2000 , Finial wheel Power: , FL: , 2000 , FR: , 2000 , BR: , 2000 , BL , 2000
angle: , -2.89999 ,  angle correction power: , -0 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 2000 , Finial wheel Power: , FL: , 2000 , FR: , 2000 , BR: , 2000 , BL , 2000
angle: , -2.896 ,  angle correction power: , -0 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 2000 , Finial wheel Power: , FL: , 2000 , FR: , 2000 , BR: , 2000 , BL , 2000
