pipe:4, 9

sumTime,angle,sumTime,angleCorrectionPower: , 869.747 ,  -0.298004 , 869.747 , 0.21 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 5453.9 ,  0.757 , 5453.9 , 0.21 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 5471.43 ,  0.075 , 5471.43 , 0.21 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 5488.51 ,  -0.727005 , 5488.51 , 0.21 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 5506.13 ,  -0.0720062 , 5506.13 , 0.21 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 5523.99 ,  0.023 , 5523.99 , 0.21 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 5540.59 ,  0.496 , 5540.59 , 0.21 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 5558.86 ,  -0.639008 , 5558.86 , 0.21 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 5576.09 ,  0.365 , 5576.09 , 0.21 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 5593.85 ,  1.024 , 5593.85 , 0.21 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 5612.05 ,  1.553 , 5612.05 , 0.21 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 5631.05 ,  0.524 , 5631.05 , 0.21 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 5650.16 ,  0.581 , 5650.16 , 0.21 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 5667.1 ,  2.558 , 5667.1 , 0.21 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 5684.32 ,  3.623 , 5684.32 , 0.21 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 5701.99 ,  2.621 , 5701.99 , 0.21 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 5719.64 ,  2.682 , 5719.64 , 0.21 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 5736.85 ,  2.221 , 5736.85 , 0.21 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 5754.09 ,  3.056 , 5754.09 , 0.21 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 5771.42 ,  3.945 , 5771.42 , 0.21 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 5788.51 ,  4.223 , 5788.51 , 0.21 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 5805.72 ,  3.811 , 5805.72 , 0.21 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 5815.31 ,  3.463 , 5815.31 , 0.21 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 5824.93 ,  5.005 , 5824.93 , 0.21 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 5834.22 ,  5.005 , 5834.22 , 0.21 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 5844.08 ,  4.779 , 5844.08 , 0.21 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 5852.88 ,  4.366 , 5852.88 , 0.21 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 5862.62 ,  4.192 , 5862.62 , 0.21 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 5872.31 ,  4.192 , 5872.31 , 0.21 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 5882.1 ,  3.039 , 5882.1 , 0.21 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 5891.07 ,  3.313 , 5891.07 , 0.21 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 5900.96 ,  3.313 , 5900.96 , 0.21 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 5909.98 ,  4.381 , 5909.98 , 0.21 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 5918.77 ,  4.046 , 5918.77 , 0.21 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 5927.96 ,  3.646 , 5927.96 , 0.21 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 5936.72 ,  3.646 , 5936.72 , 0.21 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 5945.55 ,  4.014 , 5945.55 , 0.21 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 5954.56 ,  3.633 , 5954.56 , 0.21 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 5963.46 ,  3.633 , 5963.46 , 0.21 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 5972.53 ,  4.582 , 5972.53 , 0.21 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 5981.84 ,  4.548 , 5981.84 , 0.21 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 5991.29 ,  4.548 , 5991.29 , 0.21 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 6000.52 ,  4.823 , 6000.52 , 0.21 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 6009.37 ,  5.24 , 6009.37 , 0.21 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 6018.47 ,  4.819 , 6018.47 , 0.21 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 6027.49 ,  4.819 , 6027.49 , 0.21 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 6036.78 ,  5.835 , 6036.78 , 0.21 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 6046.26 ,  5.315 , 6046.26 , 0.21 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 6055.46 ,  5.315 , 6055.46 , 0.21 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 6064.39 ,  5.22 , 6064.39 , 0.21 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 6073.4 ,  5.521 , 6073.4 , 0.21 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 6082.93 ,  5.241 , 6082.93 , 0.21 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 6092.19 ,  5.241 , 6092.19 , 0.21 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 6101.37 ,  4.209 , 6101.37 , 0.21 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 6110.36 ,  4.459 , 6110.36 , 0.21 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 6119.7 ,  4.459 , 6119.7 , 0.21 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 6128.94 ,  3.743 , 6128.94 , 0.21 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 6138.02 ,  4.149 , 6138.02 , 0.21 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 6147.17 ,  3.867 , 6147.17 , 0.21 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 6156.31 ,  3.867 , 6156.31 , 0.21 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 6165.45 ,  3.987 , 6165.45 , 0.21 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 6174.44 ,  3.284 , 6174.44 , 0.21 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 6183.56 ,  3.284 , 6183.56 , 0.21 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 6192.72 ,  3.262 , 6192.72 , 0.21 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 6201.66 ,  3.402 , 6201.66 , 0.21 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 6211.02 ,  3.866 , 6211.02 , 0.21 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 6220.12 ,  3.866 , 6220.12 , 0.21 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 6229.36 ,  3.389 , 6229.36 , 0.21 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 6238.48 ,  3.09 , 6238.48 , 0.21 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 6247.61 ,  3.09 , 6247.61 , 0.21 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 6256.92 ,  3.363 , 6256.92 , 0.21 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 6269.26 ,  3.806 , 6269.26 , 0.21 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 6286.04 ,  3.851 , 6286.04 , 0.21 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 6302.78 ,  3.958 , 6302.78 , 0.21 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 6319.51 ,  3.745 , 6319.51 , 0.21 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 6335.95 ,  3.547 , 6335.95 , 0.21 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 6352.1 ,  4.716 , 6352.1 , 0.21 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 6368.48 ,  3.317 , 6368.48 , 0.21 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 6384.65 ,  3.562 , 6384.65 , 0.21 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 6401.52 ,  4.012 , 6401.52 , 0.21 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 6417.54 ,  6.621 , 6417.54 , 0.21 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 6426.77 ,  6.621 , 6426.77 , 0.21 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 6435.73 ,  6.774 , 6435.73 , 0.21 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 6444.78 ,  6.001 , 6444.78 , 0.21 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 6453.84 ,  6.001 , 6453.84 , 0.21 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 6462.91 ,  4.492 , 6462.91 , 0.21 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 6471.82 ,  3.728 , 6471.82 , 0.21 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 6481.29 ,  3.727 , 6481.29 , 0.21 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 6490.28 ,  3.727 , 6490.28 , 0.21 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 6499.46 ,  1.898 , 6499.46 , 0.21 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 6508.39 ,  -0.0279999 , 6508.39 , 0.21 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 6517.42 ,  -0.0279999 , 6517.42 , 0.21 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 6526.61 ,  -0.804001 , 6526.61 , 0.21 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 6535.72 ,  -0.725006 , 6535.72 , 0.21 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 6545.06 ,  1.128 , 6545.06 , 0.21 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 6554.11 ,  1.128 , 6554.11 , 0.21 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 6563.29 ,  2.178 , 6563.29 , 0.21 ,  wheelPowerCorectionFactor: , 1 , BeforeAnglePIDWheelPower: , 0 , 
sumTime,angle,sumTime,angleCorrectionPower: , 6572.46 ,  1.574 , 6572.46 , 0.21 ,  wheelPowerCorectionFactor: , 0 , BeforeAnglePIDWheelPower: , 12 , 
sumTime,angle,sumTime,angleCorrectionPower: , 6581.57 ,  1.574 , 6581.57 , 0.21 ,  wheelPowerCorectionFactor: , 0 , BeforeAnglePIDWheelPower: , 85 , 
sumTime,angle,sumTime,angleCorrectionPower: , 6590.41 ,  1.738 , 6590.41 , 0.21 ,  wheelPowerCorectionFactor: , 0 , BeforeAnglePIDWheelPower: , 157 , 
sumTime,angle,sumTime,angleCorrectionPower: , 6598.9 ,  1.026 , 6598.9 , 0.21 ,  wheelPowerCorectionFactor: , 0 , BeforeAnglePIDWheelPower: , 234 , 
sumTime,angle,sumTime,angleCorrectionPower: , 6608.36 ,  0.409 , 6608.36 , 0.21 ,  wheelPowerCorectionFactor: , 0 , BeforeAnglePIDWheelPower: , 307 , 
sumTime,angle,sumTime,angleCorrectionPower: , 6617.37 ,  0.409 , 6617.37 , 0.21 ,  wheelPowerCorectionFactor: , 0 , BeforeAnglePIDWheelPower: , 379 , 
sumTime,angle,sumTime,angleCorrectionPower: , 6626.48 ,  -0.419998 , 6626.48 , 0.21 ,  wheelPowerCorectionFactor: , 0 , BeforeAnglePIDWheelPower: , 450 , 
sumTime,angle,sumTime,angleCorrectionPower: , 6635.67 ,  -0.229004 , 6635.67 , 0.21 ,  wheelPowerCorectionFactor: , 0 , BeforeAnglePIDWheelPower: , 520 , 
sumTime,angle,sumTime,angleCorrectionPower: , 6644.81 ,  -0.229004 , 6644.81 , 0.21 ,  wheelPowerCorectionFactor: , 0 , BeforeAnglePIDWheelPower: , 588 , 
sumTime,angle,sumTime,angleCorrectionPower: , 6654.15 ,  -1.129 , 6654.15 , 0.21 ,  wheelPowerCorectionFactor: , 0 , BeforeAnglePIDWheelPower: , 653 , 
sumTime,angle,sumTime,angleCorrectionPower: , 6663.09 ,  -0.798004 , 6663.09 , 0.21 ,  wheelPowerCorectionFactor: , 0 , BeforeAnglePIDWheelPower: , 718 , 
sumTime,angle,sumTime,angleCorrectionPower: , 6672.24 ,  -1.63499 , 6672.24 , 0.21 ,  wheelPowerCorectionFactor: , 0 , BeforeAnglePIDWheelPower: , 780 , 
sumTime,angle,sumTime,angleCorrectionPower: , 6681.46 ,  -1.63499 , 6681.46 , 0.21 ,  wheelPowerCorectionFactor: , 0 , BeforeAnglePIDWheelPower: , 839 , 
sumTime,angle,sumTime,angleCorrectionPower: , 6690.51 ,  -2.25101 , 6690.51 , 0.21 ,  wheelPowerCorectionFactor: , 0 , BeforeAnglePIDWheelPower: , 896 , 
sumTime,angle,sumTime,angleCorrectionPower: , 6699.33 ,  -1.411 , 6699.33 , 0.21 ,  wheelPowerCorectionFactor: , 0 , BeforeAnglePIDWheelPower: , 952 , 
sumTime,angle,sumTime,angleCorrectionPower: , 6708.75 ,  -1.411 , 6708.75 , 0.21 ,  wheelPowerCorectionFactor: , 0 , BeforeAnglePIDWheelPower: , 1004 , 
sumTime,angle,sumTime,angleCorrectionPower: , 6717.88 ,  -1.166 , 6717.88 , 0.21 ,  wheelPowerCorectionFactor: , 0 , BeforeAnglePIDWheelPower: , 1056 , 
sumTime,angle,sumTime,angleCorrectionPower: , 6727.35 ,  -1.409 , 6727.35 , 0.21 ,  wheelPowerCorectionFactor: , 0 , BeforeAnglePIDWheelPower: , 1106 , 
sumTime,angle,sumTime,angleCorrectionPower: , 6737.09 ,  -1.881 , 6737.09 , 0.21 ,  wheelPowerCorectionFactor: , 0 , BeforeAnglePIDWheelPower: , 1151 , 
sumTime,angle,sumTime,angleCorrectionPower: , 6746.33 ,  -1.881 , 6746.33 , 0.21 ,  wheelPowerCorectionFactor: , 0 , BeforeAnglePIDWheelPower: , 1195 , 
sumTime,angle,sumTime,angleCorrectionPower: , 6755.43 ,  -2.69299 , 6755.43 , 0.21 ,  wheelPowerCorectionFactor: , 0 , BeforeAnglePIDWheelPower: , 1238 , 
sumTime,angle,sumTime,angleCorrectionPower: , 6764.85 ,  -3.342 , 6764.85 , 0.21 ,  wheelPowerCorectionFactor: , 0 , BeforeAnglePIDWheelPower: , 1276 , 
sumTime,angle,sumTime,angleCorrectionPower: , 6774.08 ,  -3.342 , 6774.08 , 0.21 ,  wheelPowerCorectionFactor: , 0 , BeforeAnglePIDWheelPower: , 1313 , 
sumTime,angle,sumTime,angleCorrectionPower: , 6783.02 ,  -3.507 , 6783.02 , 0.21 ,  wheelPowerCorectionFactor: , 0 , BeforeAnglePIDWheelPower: , 1349 , 
sumTime,angle,sumTime,angleCorrectionPower: , 6792.03 ,  -3.839 , 6792.03 , 0.21 ,  wheelPowerCorectionFactor: , 0 , BeforeAnglePIDWheelPower: , 1381 , 
sumTime,angle,sumTime,angleCorrectionPower: , 6801.02 ,  -3.839 , 6801.02 , 0.21 ,  wheelPowerCorectionFactor: , 0 , BeforeAnglePIDWheelPower: , 1412 , 
sumTime,angle,sumTime,angleCorrectionPower: , 6810.08 ,  -4.06 , 6810.08 , 0.21 ,  wheelPowerCorectionFactor: , 0 , BeforeAnglePIDWheelPower: , 1443 , 
sumTime,angle,sumTime,angleCorrectionPower: , 6819.07 ,  -4.618 , 6819.07 , 0.21 ,  wheelPowerCorectionFactor: , 0 , BeforeAnglePIDWheelPower: , 1472 , 
sumTime,angle,sumTime,angleCorrectionPower: , 6828.55 ,  -4.29401 , 6828.55 , 0.21 ,  wheelPowerCorectionFactor: , 0 , BeforeAnglePIDWheelPower: , 1498 , 
sumTime,angle,sumTime,angleCorrectionPower: , 6838.01 ,  -4.29401 , 6838.01 , 0.21 ,  wheelPowerCorectionFactor: , 0 , BeforeAnglePIDWheelPower: , 1523 , 
sumTime,angle,sumTime,angleCorrectionPower: , 6846.76 ,  -2.931 , 6846.76 , 0.21 ,  wheelPowerCorectionFactor: , 0 , BeforeAnglePIDWheelPower: , 1546 , 
sumTime,angle,sumTime,angleCorrectionPower: , 6855.44 ,  -2.92101 , 6855.44 , 0.21 ,  wheelPowerCorectionFactor: , 0 , BeforeAnglePIDWheelPower: , 1568 , 
sumTime,angle,sumTime,angleCorrectionPower: , 6864.46 ,  -2.92799 , 6864.46 , 0.21 ,  wheelPowerCorectionFactor: , 0 , BeforeAnglePIDWheelPower: , 1596 , 
sumTime,angle,sumTime,angleCorrectionPower: , 6878.43 ,  -2.483 , 6878.43 , 0.21 ,  wheelPowerCorectionFactor: , 0 , BeforeAnglePIDWheelPower: , 1626 , 
sumTime,angle,sumTime,angleCorrectionPower: , 6894.49 ,  -2.129 , 6894.49 , 0.21 ,  wheelPowerCorectionFactor: , 0 , BeforeAnglePIDWheelPower: , 1652 , 
sumTime,angle,sumTime,angleCorrectionPower: , 6910.42 ,  -1.543 , 6910.42 , 0.21 ,  wheelPowerCorectionFactor: , 0 , BeforeAnglePIDWheelPower: , 1677 , 
sumTime,angle,sumTime,angleCorrectionPower: , 6926.8 ,  -1.27499 , 6926.8 , 0.21 ,  wheelPowerCorectionFactor: , 0 , BeforeAnglePIDWheelPower: , 1693 , 
sumTime,angle,sumTime,angleCorrectionPower: , 6942.68 ,  -1.403 , 6942.68 , 0.21 ,  wheelPowerCorectionFactor: , 0 , BeforeAnglePIDWheelPower: , 1707 , 
sumTime,angle,sumTime,angleCorrectionPower: , 6952.05 ,  -1.403 , 6952.05 , 0.21 ,  wheelPowerCorectionFactor: , 0 , BeforeAnglePIDWheelPower: , 1720 , 
sumTime,angle,sumTime,angleCorrectionPower: , 6960.74 ,  -1.505 , 6960.74 , 0.21 ,  wheelPowerCorectionFactor: , 0 , BeforeAnglePIDWheelPower: , 1732 , 
sumTime,angle,sumTime,angleCorrectionPower: , 6969.45 ,  -1.55901 , 6969.45 , 0.21 ,  wheelPowerCorectionFactor: , 0 , BeforeAnglePIDWheelPower: , 1743 , 
sumTime,angle,sumTime,angleCorrectionPower: , 6978.11 ,  -1.55901 , 6978.11 , 0.21 ,  wheelPowerCorectionFactor: , 0 , BeforeAnglePIDWheelPower: , 1754 , 
sumTime,angle,sumTime,angleCorrectionPower: , 6986.82 ,  -1.998 , 6986.82 , 0.21 ,  wheelPowerCorectionFactor: , 0 , BeforeAnglePIDWheelPower: , 1765 , 
sumTime,angle,sumTime,angleCorrectionPower: , 6995.57 ,  -1.94701 , 6995.57 , 0.21 ,  wheelPowerCorectionFactor: , 0 , BeforeAnglePIDWheelPower: , 1774 , 
sumTime,angle,sumTime,angleCorrectionPower: , 7004.56 ,  -1.94701 , 7004.56 , 0.21 ,  wheelPowerCorectionFactor: , 0 , BeforeAnglePIDWheelPower: , 1783 , 
sumTime,angle,sumTime,angleCorrectionPower: , 7013.26 ,  -2.211 , 7013.26 , 0.21 ,  wheelPowerCorectionFactor: , 0 , BeforeAnglePIDWheelPower: , 1792 , 
sumTime,angle,sumTime,angleCorrectionPower: , 7022.03 ,  -2.479 , 7022.03 , 0.21 ,  wheelPowerCorectionFactor: , 0 , BeforeAnglePIDWheelPower: , 1800 , 
sumTime,angle,sumTime,angleCorrectionPower: , 7031.05 ,  -2.536 , 7031.05 , 0.21 ,  wheelPowerCorectionFactor: , 0 , BeforeAnglePIDWheelPower: , 1807 , 
sumTime,angle,sumTime,angleCorrectionPower: , 7039.69 ,  -2.536 , 7039.69 , 0.21 ,  wheelPowerCorectionFactor: , 0 , BeforeAnglePIDWheelPower: , 1814 , 
